Ortschaftsname;PLZ4;Zusatzziffer;ZIP_ID;Gemeindename;BFS-Nr;Kantonskürzel;Adressenanteil;E;N;Sprache;Validity
Trogen;9043;00;5231;Gais;3022;AR;0.255 %;9.466046146596764;47.38883669689888;de;2008-07-01
Wald AR;9044;00;5233;Wald (AR);3036;AR;100 %;9.495748769393437;47.41523122326774;de;2008-07-01
Appenzell;9050;00;5234;Appenzell;3101;AI;58.84 %;9.40577328623165;47.331280891089044;de;2008-07-01
Appenzell;9050;00;5234;Schwende-Rüte;3112;AI;38.654 %;9.418862287394592;47.32737708824251;de;2008-07-01
Appenzell;9050;00;5234;Gonten;3102;AI;2.365 %;9.389493014504954;47.34097734371796;de;2008-07-01
Appenzell;9050;00;5234;Schlatt-Haslen;3104;AI;0.141 %;9.390670573711352;47.347471336970486;de;2008-07-01
Appenzell Eggerstanden;9050;02;8983;Schwende-Rüte;3112;AI;100 %;9.466000110366053;47.33298236702963;de;2009-01-01
Appenzell Enggenhütten;9050;03;8984;Schlatt-Haslen;3104;AI;100 %;9.360843050757675;47.35143587795428;de;2009-01-01
Appenzell Meistersrüte;9050;05;8985;Appenzell;3101;AI;95.962 %;9.429046545263674;47.347445598878934;de;2009-01-01
Appenzell Meistersrüte;9050;05;8985;Schwende-Rüte;3112;AI;4.038 %;9.454217747949654;47.342170933826786;de;2009-01-01
Appenzell Steinegg;9050;06;8986;Schwende-Rüte;3112;AI;100 %;9.435738503124004;47.321831724756265;de;2009-01-01
Appenzell Schlatt;9050;07;8987;Schlatt-Haslen;3104;AI;99.029 %;9.39738337135621;47.35470823109456;de;2009-01-01
Appenzell Schlatt;9050;07;8987;Appenzell;3101;AI;0.971 %;9.417174445526474;47.355000448726464;de;2009-01-01
Niederteufen;9052;00;5235;Teufen (AR);3024;AR;99.003 %;9.366141024107062;47.39213976387516;de;2008-07-01
Niederteufen;9052;00;5235;Schlatt-Haslen;3104;AI;0.997 %;9.362212485817148;47.38644723874287;de;2008-07-01
Teufen AR;9053;00;5236;Teufen (AR);3024;AR;98.233 %;9.390734387244333;47.390422146598446;de;2008-07-01
Teufen AR;9053;00;5236;Schlatt-Haslen;3104;AI;1.767 %;9.393728452731317;47.37706492030637;de;2008-07-01
Haslen AI;9054;00;5237;Schlatt-Haslen;3104;AI;100 %;9.373400949670803;47.367690582443664;de;2008-07-01
Bühler;9055;00;5238;Bühler;3021;AR;86.412 %;9.420450441719842;47.37473795112711;de;2008-07-01
Bühler;9055;00;5238;Schlatt-Haslen;3104;AI;6.582 %;9.400252772600938;47.37148550159906;de;2008-07-01
Bühler;9055;00;5238;Gais;3022;AR;6.369 %;9.439233121953468;47.375835568901735;de;2008-07-01
Bühler;9055;00;5238;Teufen (AR);3024;AR;0.637 %;9.401631359608025;47.37873923963394;de;2008-07-01
Gais;9056;00;5239;Gais;3022;AR;98.276 %;9.456313354813599;47.362735284484664;de;2008-07-01
Gais;9056;00;5239;Schlatt-Haslen;3104;AI;1.168 %;9.430987719968694;47.365379497160355;de;2008-07-01
Gais;9056;00;5239;Appenzell;3101;AI;0.556 %;9.45522067917491;47.350492998743626;de;2008-07-01
Weissbad;9057;00;5241;Schwende-Rüte;3112;AI;100 %;9.426574941695618;47.302114990994774;de;2008-07-01
Schwende;9057;02;5970;Schwende-Rüte;3112;AI;100 %;9.434653205536243;47.298844344970824;de;2008-07-01
Wasserauen;9057;03;8988;Schwende-Rüte;3112;AI;100 %;9.403037566234334;47.26851761453558;de;2009-01-01
Brülisau;9058;00;5243;Schwende-Rüte;3112;AI;99.476 %;9.461559955714584;47.299670995716795;de;2008-07-01
Brülisau;9058;00;5243;Altstätten;3251;SG;0.524 %;9.48564356600058;47.28377015481491;de;2008-07-01
Lustmühle;9062;00;5244;Teufen (AR);3024;AR;100 %;9.357144271364419;47.398371446031895;de;2008-07-01
Stein AR;9063;00;5245;Stein (AR);3005;AR;99.353 %;9.342914151612545;47.373937518206276;de;2008-07-01
Stein AR;9063;00;5245;Hundwil;3002;AR;0.647 %;9.344726196919257;47.3568404503534;de;2008-07-01
Hundwil;9064;00;5246;Hundwil;3002;AR;100 %;9.318546146718615;47.3578366247259;de;2008-07-01
Herisau;9100;00;5247;Herisau;3001;AR;99.354 %;9.279561248402523;47.38564409785054;de;2008-07-01
Herisau;9100;00;5247;Waldstatt;3007;AR;0.304 %;9.266295180147623;47.36037617453152;de;2008-07-01
Herisau;9100;00;5247;Gossau (SG);3443;SG;0.209 %;9.29083076881176;47.39998428876942;de;2008-07-01
Herisau;9100;00;5247;Schwellbrunn;3004;AR;0.133 %;9.244681063229002;47.36699143380666;de;2008-07-01
Schwellbrunn;9103;00;5250;Schwellbrunn;3004;AR;98.422 %;9.243080449182843;47.35087204562619;de;2008-07-01
Schwellbrunn;9103;00;5250;Urnäsch;3006;AR;0.888 %;9.273793540693669;47.339348703079345;de;2008-07-01
Schwellbrunn;9103;00;5250;Neckertal;3396;SG;0.592 %;9.19680789827718;47.34669208093984;de;2008-07-01
Schwellbrunn;9103;00;5250;Waldstatt;3007;AR;0.099 %;9.267105606925226;47.35428154608382;de;2008-07-01
Waldstatt;9104;00;5251;Waldstatt;3007;AR;99.496 %;9.284439026119777;47.357055556966095;de;2008-07-01
Waldstatt;9104;00;5251;Urnäsch;3006;AR;0.302 %;9.276824233647217;47.34126176570697;de;2008-07-01
Waldstatt;9104;00;5251;Schwellbrunn;3004;AR;0.202 %;9.268905996826435;47.34309702175907;de;2008-07-01
Schönengrund;9105;00;5253;Neckertal;3396;SG;52.101 %;9.220752330894491;47.32923113817994;de;2008-07-01
Schönengrund;9105;00;5253;Schönengrund;3003;AR;43.217 %;9.227522293654365;47.32513181962867;de;2008-07-01
Schönengrund;9105;00;5253;Schwellbrunn;3004;AR;4.682 %;9.23580783134487;47.333450963447945;de;2008-07-01
Urnäsch;9107;00;5255;Urnäsch;3006;AR;84.121 %;9.276074495531683;47.31182703993792;de;2008-07-01
Urnäsch;9107;00;5255;Hundwil;3002;AR;13.93 %;9.305953803403067;47.32190952720968;de;2008-07-01
Urnäsch;9107;00;5255;Nesslau;3360;SG;0.995 %;9.303877357170682;47.253835702199694;de;2008-07-01
Urnäsch;9107;00;5255;Neckertal;3396;SG;0.373 %;9.218512112818994;47.29303588348677;de;2008-07-01
Urnäsch;9107;00;5255;Schönengrund;3003;AR;0.207 %;9.251215026261463;47.326921197400004;de;2008-07-01
Urnäsch;9107;00;5255;Schwende-Rüte;3112;AI;0.207 %;9.32911573878867;47.28034845705146;de;2008-07-01
Urnäsch;9107;00;5255;Wildhaus-Alt St. Johann;3359;SG;0.166 %;9.328683005001423;47.248671877017145;de;2008-07-01
Gonten;9108;00;5259;Gonten;3102;AI;96.758 %;9.3453918439546;47.32770619984628;de;2008-07-01
Gonten;9108;00;5259;Schwende-Rüte;3112;AI;2.73 %;9.355791861934668;47.29933693120816;de;2008-07-01
Gonten;9108;00;5259;Hundwil;3002;AR;0.341 %;9.328789459045465;47.33120034505342;de;2008-07-01
Gonten;9108;00;5259;Schlatt-Haslen;3104;AI;0.171 %;9.346817945939911;47.345001862346;de;2008-07-01
Gontenbad;9108;02;8990;Gonten;3102;AI;100 %;9.370792727105666;47.33191704807876;de;2009-01-01
Jakobsbad;9108;03;8992;Gonten;3102;AI;100 %;9.328377119817095;47.315831239525934;de;2009-01-01
Schachen b. Herisau;9112;00;5261;Herisau;3001;AR;100 %;9.241098906385552;47.381923434694926;de;2008-07-01
Degersheim;9113;00;5262;Degersheim;3401;SG;93.808 %;9.198968157957475;47.37443149962993;de;2008-07-01
Degersheim;9113;00;5262;Neckertal;3396;SG;4.438 %;9.178246478092612;47.371335889893366;de;2008-07-01
Degersheim;9113;00;5262;Schwellbrunn;3004;AR;1.315 %;9.198483454592465;47.35975654968252;de;2008-07-01
Degersheim;9113;00;5262;Flawil;3402;SG;0.438 %;9.219172637988569;47.38575424061957;de;2008-07-01
Hoffeld;9114;00;5263;Neckertal;3396;SG;100 %;9.172091123154395;47.35879742380479;de;2008-07-01
Dicken;9115;00;5264;Neckertal;3396;SG;100 %;9.192229843370832;47.33749525534919;de;2008-07-01
Wolfertswil;9116;00;5265;Degersheim;3401;SG;93.316 %;9.180704512660157;47.39467158457763;de;2008-07-01
Wolfertswil;9116;00;5265;Neckertal;3396;SG;6.684 %;9.163456523980262;47.38368494294727;de;2008-07-01
Mogelsberg;9122;00;5266;Neckertal;3396;SG;100 %;9.13610197828888;47.36118551140709;de;2008-07-01
Ebersol;9122;02;6137;Neckertal;3396;SG;100 %;9.149409404008187;47.347188524151086;de;2008-07-01
Nassen;9123;00;5268;Neckertal;3396;SG;94.709 %;9.141805590430012;47.376422344185215;de;2008-07-01
Nassen;9123;00;5268;Lütisburg;3393;SG;5.291 %;9.147932160448798;47.391526664544635;de;2008-07-01
Brunnadern;9125;00;5269;Neckertal;3396;SG;100 %;9.136992581190285;47.33054855110453;de;2008-07-01
Necker;9126;00;5270;Neckertal;3396;SG;100 %;9.12939310602172;47.34753747811117;de;2008-07-01
St. Peterzell;9127;00;5271;Neckertal;3396;SG;100 %;9.176621758223405;47.32030503386789;de;2008-07-01
Gossau SG;9200;00;5273;Gossau (SG);3443;SG;98.862 %;9.253427741444753;47.414882763578866;de;2008-07-01
Gossau SG;9200;00;5273;Niederbüren;3422;SG;0.654 %;9.234455261480823;47.44339203438236;de;2008-07-01
Gossau SG;9200;00;5273;Flawil;3402;SG;0.412 %;9.213802617044905;47.41183673862189;de;2008-07-01
Gossau SG;9200;00;5273;Herisau;3001;AR;0.073 %;9.232462649605441;47.39647939037197;de;2008-07-01
Niederwil SG;9203;00;5276;Oberbüren;3424;SG;98.7 %;9.198532624711909;47.437026250009296;de;2008-07-01
Niederwil SG;9203;00;5276;Niederbüren;3422;SG;1.3 %;9.214351761289155;47.446581377444446;de;2008-07-01
Andwil SG;9204;00;5277;Andwil (SG);3441;SG;85.686 %;9.272883903275027;47.43909117203702;de;2008-07-01
Andwil SG;9204;00;5277;Gossau (SG);3443;SG;13.137 %;9.269373847674414;47.428027103882116;de;2008-07-01
Andwil SG;9204;00;5277;Waldkirch;3444;SG;1.176 %;9.27229092946631;47.4511289006888;de;2008-07-01
Waldkirch;9205;00;5278;Waldkirch;3444;SG;100 %;9.285996738860094;47.467311354413894;de;2008-07-01
Arnegg;9212;00;5279;Gossau (SG);3443;SG;95.022 %;9.255612725789142;47.441622029366904;de;2008-07-01
Arnegg;9212;00;5279;Andwil (SG);3441;SG;4.978 %;9.262860331814558;47.446087104199705;de;2008-07-01
Hauptwil;9213;00;5280;Hauptwil-Gottshaus;4486;TG;95.317 %;9.251647994892636;47.48054871336071;de;2008-07-01
Hauptwil;9213;00;5280;Waldkirch;3444;SG;4.683 %;9.24126642467243;47.47534012767394;de;2008-07-01
Kradolf;9214;02;6601;Kradolf-Schönenberg;4501;TG;98.68 %;9.199975549563787;47.526291573497815;de;2008-07-01
Kradolf;9214;02;6601;Sulgen;4506;TG;1.32 %;9.204577572730766;47.52968497070838;de;2008-07-01
Schönenberg an der Thur;9215;00;5283;Kradolf-Schönenberg;4501;TG;100 %;9.198425472491344;47.52119637797934;de;2008-07-01
Buhwil;9215;02;5284;Kradolf-Schönenberg;4501;TG;100 %;9.163078912438207;47.526693964438884;de;2008-07-01
Heldswil;9216;00;5282;Hohentannen;4495;TG;97.143 %;9.224416021198612;47.52793237669383;de;2008-07-01
Heldswil;9216;00;5282;Erlen;4476;TG;2.857 %;9.22976547836509;47.5341380502144;de;2008-07-01
Hohentannen;9216;02;5290;Hohentannen;4495;TG;100 %;9.224192275031843;47.50863008751687;de;2008-07-01
Neukirch an der Thur;9217;00;4891;Kradolf-Schönenberg;4501;TG;100 %;9.174183323336027;47.51086599846655;de;2008-07-01
Bischofszell;9220;00;5286;Bischofszell;4471;TG;87.589 %;9.241269931048608;47.49423230180012;de;2008-07-01
Bischofszell;9220;00;5286;Zihlschlacht-Sitterdorf;4511;TG;5.674 %;9.288057398176448;47.50367794389302;de;2008-07-01
Bischofszell;9220;00;5286;Hauptwil-Gottshaus;4486;TG;4.344 %;9.265491080118696;47.50068968686167;de;2008-07-01
Bischofszell;9220;00;5286;Muolen;3202;SG;2.394 %;9.280655511045019;47.50769139147252;de;2008-07-01
Schweizersholz;9223;00;5288;Bischofszell;4471;TG;92.281 %;9.193270011172897;47.50141124383346;de;2008-07-01
Schweizersholz;9223;00;5288;Niederhelfenschwil;3423;SG;7.719 %;9.179543466106752;47.49493441457539;de;2008-07-01
Halden;9223;01;5289;Bischofszell;4471;TG;100 %;9.208197901937297;47.5039907823452;de;2008-07-01
Wilen (Gottshaus);9225;00;5291;Hauptwil-Gottshaus;4486;TG;100 %;9.282360981855335;47.49217250529139;de;2008-07-01
St. Pelagiberg;9225;01;5292;Hauptwil-Gottshaus;4486;TG;100 %;9.3021145089738;47.487699734474525;de;2008-07-01
Flawil;9230;00;5293;Flawil;3402;SG;97.397 %;9.184162523124344;47.41367373697691;de;2008-07-01
Flawil;9230;00;5293;Oberuzwil;3407;SG;1.357 %;9.163157644320561;47.416598051659435;de;2008-07-01
Flawil;9230;00;5293;Degersheim;3401;SG;0.886 %;9.153650290075424;47.40577305753087;de;2008-07-01
Flawil;9230;00;5293;Oberbüren;3424;SG;0.36 %;9.205536098436092;47.413593738262676;de;2008-07-01
Egg (Flawil);9231;00;5296;Flawil;3402;SG;100 %;9.223493313842008;47.39175121153776;de;2008-07-01
Uzwil;9240;00;5299;Uzwil;3408;SG;100 %;9.133424315518523;47.4368655582633;de;2008-07-01
Niederglatt SG;9240;02;5300;Oberuzwil;3407;SG;97.535 %;9.159244835531545;47.429224171792676;de;2008-07-01
Niederglatt SG;9240;02;5300;Oberbüren;3424;SG;2.465 %;9.17709207772886;47.43174597578669;de;2008-07-01
Oberuzwil;9242;00;5301;Oberuzwil;3407;SG;99.634 %;9.125103484262908;47.429520429470195;de;2008-07-01
Oberuzwil;9242;00;5301;Uzwil;3408;SG;0.183 %;9.139214694527885;47.43010535012423;de;2008-07-01
Oberuzwil;9242;00;5301;Jonschwil;3405;SG;0.183 %;9.103621551116323;47.43431345788227;de;2008-07-01
Jonschwil;9243;00;5303;Jonschwil;3405;SG;99.118 %;9.087585314965834;47.42352156882332;de;2008-07-01
Jonschwil;9243;00;5303;Lütisburg;3393;SG;0.882 %;9.084105546192749;47.41300973560521;de;2008-07-01
Niederuzwil;9244;00;5304;Uzwil;3408;SG;98.804 %;9.141082320901749;47.44580319030066;de;2008-07-01
Niederuzwil;9244;00;5304;Oberuzwil;3407;SG;1.196 %;9.14929584161036;47.436874688118465;de;2008-07-01
Oberbüren;9245;00;5305;Oberbüren;3424;SG;99.127 %;9.161337707617802;47.45128773701038;de;2008-07-01
Oberbüren;9245;00;5305;Niederhelfenschwil;3423;SG;0.873 %;9.151748200925194;47.459922573635204;de;2008-07-01
Sonnental;9245;02;9030;Oberbüren;3424;SG;99.41 %;9.137068350210372;47.459230473962236;de;2009-11-03
Sonnental;9245;02;9030;Niederhelfenschwil;3423;SG;0.59 %;9.124641888846266;47.46265987584818;de;2009-11-03
Niederbüren;9246;00;5306;Niederbüren;3422;SG;98.788 %;9.207496571718524;47.46377043059654;de;2008-07-01
Niederbüren;9246;00;5306;Waldkirch;3444;SG;1.212 %;9.23903142121328;47.474385336672974;de;2008-07-01
Henau;9247;00;5307;Uzwil;3408;SG;100 %;9.115567679342712;47.45380472661718;de;2008-07-01
Bichwil;9248;00;5302;Oberuzwil;3407;SG;100 %;9.135351199085362;47.42036525467593;de;2008-07-01
Algetshausen;9249;00;5308;Uzwil;3408;SG;100 %;9.107950333671456;47.446906996434436;de;2008-07-01
Niederstetten;9249;01;7849;Uzwil;3408;SG;100 %;9.08377674010594;47.45126567651495;de;2008-07-01
Oberstetten;9249;02;7848;Uzwil;3408;SG;100 %;9.089832270855451;47.44852554209384;de;2008-07-01
Wittenbach;9300;00;5310;Wittenbach;3204;SG;99.38 %;9.38671813666484;47.4606385711264;de;2008-07-01
Wittenbach;9300;00;5310;St. Gallen;3203;SG;0.207 %;9.398275836277586;47.45135651792443;de;2008-07-01
Wittenbach;9300;00;5310;Berg (SG);3211;SG;0.165 %;9.390508752680823;47.475365324197085;de;2008-07-01
Wittenbach;9300;00;5310;Waldkirch;3444;SG;0.124 %;9.357489054429712;47.45500948849385;de;2008-07-01
Wittenbach;9300;00;5310;Gaiserwald;3442;SG;0.124 %;9.362020780104338;47.451209557290525;de;2008-07-01
Bernhardzell;9304;00;5311;Waldkirch;3444;SG;100 %;9.340410956647208;47.46892152124391;de;2008-07-01
Berg SG;9305;00;5312;Berg (SG);3211;SG;99.546 %;9.408065546612784;47.48685351572158;de;2008-07-01
Berg SG;9305;00;5312;Steinach;3217;SG;0.454 %;9.420020575626646;47.49245232606085;de;2008-07-01
Freidorf TG;9306;00;5313;Roggwil (TG);4431;TG;92.516 %;9.394562168131388;47.485993970896864;de;2008-07-01
Freidorf TG;9306;00;5313;Berg (SG);3211;SG;7.484 %;9.382306735207438;47.48295269491344;de;2008-07-01
Lömmenschwil;9308;00;5315;Häggenschwil;3201;SG;89.091 %;9.350816503383323;47.49706226723461;de;2008-07-01
Lömmenschwil;9308;00;5315;Wittenbach;3204;SG;5.714 %;9.360714867196384;47.492157088237214;de;2008-07-01
Lömmenschwil;9308;00;5315;Muolen;3202;SG;4.675 %;9.330120724094572;47.50601200782028;de;2008-07-01
Lömmenschwil;9308;00;5315;Roggwil (TG);4431;TG;0.519 %;9.370606183301707;47.48893351334226;de;2008-07-01
Häggenschwil;9312;00;5316;Häggenschwil;3201;SG;100 %;9.34262903562931;47.4934457021834;de;2008-07-01
Muolen;9313;00;5318;Muolen;3202;SG;96.966 %;9.326182331329726;47.51886024131984;de;2008-07-01
Muolen;9313;00;5318;Zihlschlacht-Sitterdorf;4511;TG;3.034 %;9.30662769414571;47.51075678113268;de;2008-07-01
Steinebrunn;9314;00;5319;Egnach;4411;TG;100 %;9.346262565797744;47.5336631575776;de;2008-07-01
Neukirch (Egnach);9315;00;5320;Egnach;4411;TG;96.951 %;9.371678872321857;47.528653483225426;de;2008-07-01
Neukirch (Egnach);9315;00;5320;Roggwil (TG);4431;TG;3.049 %;9.389225536173672;47.52503050692118;de;2008-07-01
Winden;9315;02;5314;Egnach;4411;TG;99.262 %;9.365497277403247;47.51003176760601;de;2008-07-01
Winden;9315;02;5314;Häggenschwil;3201;SG;0.738 %;9.357757867753248;47.50878683646823;de;2008-07-01
Arbon;9320;00;5321;Arbon;4401;TG;100 %;9.425079695370409;47.513453966259156;de;2008-07-01
Frasnacht;9320;02;5322;Arbon;4401;TG;87.931 %;9.405784931828425;47.52672961457439;de;2008-07-01
Frasnacht;9320;02;5322;Roggwil (TG);4431;TG;12.069 %;9.405493519426914;47.52065284529507;de;2008-07-01
Stachen;9320;03;5323;Arbon;4401;TG;97.569 %;9.410000726671498;47.50789988057786;de;2008-07-01
Stachen;9320;03;5323;Roggwil (TG);4431;TG;2.431 %;9.407278324307185;47.513623115071894;de;2008-07-01
Egnach;9322;00;5324;Egnach;4411;TG;99.434 %;9.380239226909978;47.54408323197794;de;2008-07-01
Egnach;9322;00;5324;Salmsach;4441;TG;0.566 %;9.333479271840318;47.544722648596135;de;2008-07-01
Steinach;9323;00;5325;Steinach;3217;SG;100 %;9.437989903174891;47.500465286376915;de;2008-07-01
Roggwil TG;9325;00;5326;Roggwil (TG);4431;TG;100 %;9.398899070394158;47.50318524095492;de;2008-07-01
Horn;9326;00;5328;Horn;4421;TG;99.47 %;9.461030002656875;47.4932903099248;de;2008-07-01
Horn;9326;00;5328;Tübach;3218;SG;0.53 %;9.452238796743393;47.491446319703144;de;2008-07-01
Tübach;9327;00;5329;Tübach;3218;SG;99.008 %;9.452305480816543;47.48514734831279;de;2008-07-01
Tübach;9327;00;5329;Mörschwil;3214;SG;0.992 %;9.443269304179678;47.483801790702074;de;2008-07-01
Rorschach;9400;00;5330;Rorschach;3215;SG;99.806 %;9.492728391341256;47.47573661650377;de;2008-07-01
Rorschach;9400;00;5330;Goldach;3213;SG;0.194 %;9.483094670131727;47.47436879710295;de;2008-07-01
Mörschwil;9402;00;5333;Mörschwil;3214;SG;100 %;9.42411799917485;47.46675015947114;de;2008-07-01
Goldach;9403;00;5334;Goldach;3213;SG;100 %;9.470066916032644;47.476190784588326;de;2008-07-01
Rorschacherberg;9404;00;5331;Rorschacherberg;3216;SG;98.916 %;9.504478285229116;47.47110081118602;de;2008-07-01
Rorschacherberg;9404;00;5331;Untereggen;3219;SG;0.754 %;9.47853007654607;47.456734253037006;de;2008-07-01
Rorschacherberg;9404;00;5331;Thal;3237;SG;0.33 %;9.531813283356836;47.47279566600154;de;2008-07-01
Wienacht-Tobel;9405;00;5335;Lutzenberg;3033;AR;96.466 %;9.536343361889507;47.46552484980477;de;2008-07-01
Wienacht-Tobel;9405;00;5335;Rorschacherberg;3216;SG;2.827 %;9.530121603732324;47.465547562306746;de;2008-07-01
Wienacht-Tobel;9405;00;5335;Eggersriet;3212;SG;0.707 %;9.52821066031246;47.464187543389535;de;2008-07-01
Heiden;9410;00;5336;Heiden;3032;AR;98.708 %;9.532640976443904;47.44259506071251;de;2008-07-01
Heiden;9410;00;5336;Wolfhalden;3038;AR;1.292 %;9.552700479671625;47.438765990434426;de;2008-07-01
Reute AR;9411;00;5337;Reute (AR);3035;AR;97.535 %;9.574204817696636;47.412853986529164;de;2008-07-01
Reute AR;9411;00;5337;Berneck;3233;SG;2.465 %;9.594457212654033;47.42035068489135;de;2008-07-01
Schachen b. Reute;9411;01;5339;Reute (AR);3035;AR;100 %;9.560124508028391;47.42507094193718;de;2008-07-01
Oberegg;9413;00;5338;Oberegg;3111;AI;99.216 %;9.55253609340887;47.42194395718891;de;2008-07-01
Oberegg;9413;00;5338;Heiden;3032;AR;0.784 %;9.544559658930767;47.43177072869499;de;2008-07-01
Staad SG;9422;00;5340;Thal;3237;SG;98.509 %;9.541116983195618;47.47921285913432;de;2008-07-01
Staad SG;9422;00;5340;Rorschacherberg;3216;SG;1.491 %;9.529273229911745;47.47974240974663;de;2008-07-01
Altenrhein;9423;00;5341;Thal;3237;SG;100 %;9.555309662880854;47.49068637601088;de;2008-07-01
Rheineck;9424;00;5342;Rheineck;3235;SG;93.605 %;9.584932445018676;47.46720654617822;de;2008-07-01
Rheineck;9424;00;5342;St. Margrethen;3236;SG;6.395 %;9.596209997117343;47.461301362629875;de;2008-07-01
Thal;9425;00;5343;Thal;3237;SG;97.987 %;9.567578759946478;47.468570978493844;de;2008-07-01
Thal;9425;00;5343;Wolfhalden;3038;AR;1.698 %;9.560929225636121;47.46320485529214;de;2008-07-01
Thal;9425;00;5343;Rheineck;3235;SG;0.314 %;9.575861089925255;47.46764445634281;de;2008-07-01
Lutzenberg;9426;00;5344;Lutzenberg;3033;AR;99.027 %;9.575639432028504;47.4604776896404;de;2008-07-01
Lutzenberg;9426;00;5344;Rheineck;3235;SG;0.973 %;9.57716337092106;47.46274383635415;de;2008-07-01
Wolfhalden;9427;00;5345;Wolfhalden;3038;AR;98.822 %;9.556906995088791;47.453156662680435;de;2008-07-01
Wolfhalden;9427;00;5345;Heiden;3032;AR;0.505 %;9.546571018581087;47.46179397635411;de;2008-07-01
Wolfhalden;9427;00;5345;Walzenhausen;3037;AR;0.253 %;9.56603865304209;47.44002383636764;de;2008-07-01
Wolfhalden;9427;00;5345;Oberegg;3111;AI;0.253 %;9.566493223328925;47.43812602291826;de;2008-07-01
Wolfhalden;9427;00;5345;Lutzenberg;3033;AR;0.168 %;9.563520983346777;47.456245705404456;de;2008-07-01
Walzenhausen;9428;00;5346;Walzenhausen;3037;AR;99.148 %;9.60402909532593;47.44610249662314;de;2008-07-01
Walzenhausen;9428;00;5346;St. Margrethen;3236;SG;0.284 %;9.631386448508707;47.44243768439667;de;2008-07-01
Walzenhausen;9428;00;5346;Wolfhalden;3038;AR;0.284 %;9.572799851999145;47.44459583408004;de;2008-07-01
Walzenhausen;9428;00;5346;Oberegg;3111;AI;0.284 %;9.583721281657898;47.4338993188438;de;2008-07-01
St. Margrethen SG;9430;00;5349;St. Margrethen;3236;SG;100 %;9.636053241051695;47.45106770169738;de;2008-07-01
Au SG;9434;00;5351;Au (SG);3231;SG;99.887 %;9.634775303125963;47.43232305005212;de;2008-07-01
Au SG;9434;00;5351;Berneck;3233;SG;0.113 %;9.628221256236351;47.43320320021832;de;2008-07-01
